주파수,진동X축,진동Y축,진동Z축
0.0,1.2007906159999997,0.6206003419999999,0.306249321
1.024,0.028973911072921802,0.008191088542929329,0.004488816924557242
2.048,0.0074169976981456,0.010505817259254062,0.03290926680153361
3.072,0.027241694137312446,0.004489102939517229,0.038881800998709366
4.096,0.015113125278072353,0.013440747564611815,0.018707419577384553
5.12,0.013989501936934495,0.010267070223352711,0.02264678250160055
6.144,0.013510541704639403,0.014118096727050139,0.017078942089086453
7.168,0.023408142224335883,0.012260438542006013,0.04516812169665554
8.192,0.02362552092084748,0.006225496112522158,0.009448277045307896
9.216000000000001,0.03627936411620809,0.0009999994089635643,0.030783464896157197
10.24,0.04009018448417498,0.01840210517112415,0.02852669217946421
11.264,0.029634930801768506,0.0104016273025408,0.0018654368296690353
12.288,0.023453488752738783,0.014411289462561047,0.012967918862293839
13.312000000000001,0.0191314963470952,0.00919492431814334,0.01428958269828116
14.336,0.015121625756692157,0.006861874540646879,0.010687011277746307
15.36,0.023344433004414335,0.015528892139944428,0.005054341071721892
16.384,0.02262478688627605,0.007372512011442471,0.0031914326339200273
17.408,0.014318169504885089,0.010902766278772062,0.0209268420444608
18.432000000000002,0.01634678698810995,0.014746327248947942,0.027718231119836945
19.456,0.02498851389449807,0.0064511339341893825,0.03302499532215909
20.48,0.0267685638573211,0.025592602952361435,0.023104260411251507
21.504,0.014587197372612336,0.013872615749834356,0.01215887151508172
22.528,0.032849196996164814,0.011637392195690653,0.024074032236748068
23.552,0.004110418958934464,0.015749125621137013,0.021522950562805603
24.576,0.010997918497221499,0.021962883151888737,0.02512834119922241
25.6,0.019498016753262782,0.024124193264331177,0.012984478564397288
26.624000000000002,0.01187940560548755,0.009587827751842635,0.03843517263149476
27.648,0.021184014826224555,0.009467555246684627,0.024630889591182373
28.672,0.019191870953799352,0.0039038485158104023,0.0015055027454827434
29.696,0.013553127621146818,0.005296049379428216,0.036491147242795625
30.72,0.01629227779017271,0.020062979509172824,0.036506944909906566
31.744,0.014746800345195056,0.02097081730045134,0.02582282222143624
32.768,0.037959169122616154,0.00844506411073963,0.03204319891471819
33.792,0.021731232577820832,0.01799291899737955,0.012267598809846486
34.816,0.03430135276678428,0.016507799885091233,0.02004822820812031
35.84,0.04203670684933159,0.011183320901529244,0.012813785446673361
36.864000000000004,0.04730388947244972,0.007086704208042965,0.022058665396254923
37.888,0.034961849234198185,0.003642721352527905,0.015993902670433584
38.912,0.013557750168792425,0.019461099440077026,0.01977376382587795
39.936,0.03811700475514033,0.014127345558790147,0.02093657081197565
40.96,0.03061030092047011,0.016624054344509923,0.01508198549273378
