주파수,진동X축,진동Y축,진동Z축
0.0,1.0878722090761386,0.4255630237058266,0.40713138405470045
0.00027779294249450856,0.09354715577975012,0.00489921203246265,0.002132512331986922
0.0005555858849890171,0.03759245910622495,0.0022000142534335685,0.0006821634893342334
0.0008333788274835257,0.025000220561647628,0.0009799978008499337,0.000907544516065436
0.0011111717699780342,0.01720916720904464,0.0013776304612685563,0.0012653104005564382
0.0013889647124725427,0.018070395015748246,0.0008303950828871853,0.0008539404931642355
0.0016667576549670513,0.012403200945351175,0.0006989366933821055,0.0009416390629133155
0.00194455059746156,0.009198689391924258,0.0006722834543694692,0.0007511614460425364
0.0022223435399560685,0.005159786307882044,0.0014652717169711608,0.00033720694232475056
0.002500136482450577,0.006944953822061687,0.0008260844744935159,0.0002111158273864245
0.0027779294249450854,0.005994979488973089,0.0008541720333157353,0.0008479729023703015
0.0030557223674395942,0.003914447389677808,0.0006321455449227591,0.000664357581547808
0.0033335153099341027,0.0039116910782763855,0.0017167971274421093,0.00069967207492384
0.003611308252428611,0.006847738303787528,0.0006658005244232277,0.0003667375249125183
0.00388910119492312,0.004083455047091741,0.0003480640103271401,0.0005606465510193003
0.0041668941374176285,0.004263237255484085,0.0006525247171951932,0.00030081351974433924
0.004444687079912137,0.00559583278213926,0.0001192096166282911,0.0003750132219771499
0.004722480022406645,0.0014632604431161372,0.0005820054023693079,0.0005839003303416854
0.005000272964901154,0.004300382091009779,0.0002301598528955049,0.0002977622520972949
0.005278065907395662,0.003501365637402133,0.0007887743467618878,0.00034095078155971123
0.005555858849890171,0.003892632503344859,0.0009480524296604217,0.001129861623499966
0.00583365179238468,0.004564227880546341,0.0010161003860146484,0.0003735102663643119
0.0061114447348791885,0.002954055060478027,0.0006351448549914171,0.0004079943611955043
0.006389237677373697,0.0014444691568992272,0.0008372338630999028,0.001573629400043688
0.006667030619868205,0.0022458794658798604,0.0008967477487774393,0.0006026137534026253
0.006944823562362714,0.006075984624921916,0.0003761069455576259,0.0009743792957540784
0.007222616504857222,0.003147899508003353,0.0008643049617354039,0.000700696636398181
0.007500409447351731,0.0031205055609006176,0.0005859689757198152,0.0009214306715171555
0.00777820238984624,0.004025702629479793,0.0008940287281505306,0.0003780433862528952
0.008055995332340748,0.004088399230854293,0.00047685707872964137,0.0008417615951363623
0.008333788274835257,0.0008789891318162068,0.0010261596301502024,0.00021004222681484142
0.008611581217329765,0.0026337318474786613,0.0004743611994166139,0.0001853439343079676
0.008889374159824274,0.0026060675658109533,0.0007168534404252783,0.0015320129248957133
0.009167167102318782,0.0019978025595300893,0.0006184494013169106,0.0006892459831352312
0.00944496004481329,0.003993331904104959,0.00014353306691734156,0.0008119240010303223
0.0097227529873078,0.002461715904010474,0.00025990278628934126,0.0014244877911229281
0.010000545929802308,0.003385497345115114,0.0005721533366979947,8.424953155184215e-05
0.010278338872296816,0.004817560625707487,0.00015775231886529546,0.0007095683991110505
0.010556131814791325,0.0016697748670071646,0.0006342859234062781,0.0004450663348021653
0.010833924757285833,0.0018959666360252043,0.0005742360997333763,0.0011508359762630546
0.011111717699780341,0.002797427312978904,0.0013720718727141794,0.00040225562376264886
0.011389510642274852,0.0019188990337779517,0.0006495863681078259,0.0013534671498271332
0.01166730358476936,0.002036146167041645,0.0006186829753829324,0.0003498557466031111
0.011945096527263869,0.002501137192836212,4.3322163900976636e-05,0.0005340733091739121
0.012222889469758377,0.004080415825510859,0.0010086660561759448,0.00034096211235042437
0.012500682412252885,0.004522552100749721,0.0009005926117443525,0.0005533463744149166
0.012778475354747394,0.0033626496945231843,0.0011284477394743837,0.0007919121459261861
0.013056268297241902,0.002662513668545933,0.0009184025392433784,0.00039305162081326413
0.01333406123973641,0.0028707726683766892,0.0011907800329862064,0.0007377688372802532
0.01361185418223092,0.0015004044901438228,0.0002444797264813215,0.0005020519051788554
0.013889647124725428,0.0013633686413130138,0.0006245558132760738,0.00010424018620674922
0.014167440067219936,0.0027651076969098776,0.0005314897614566059,0.0005734024340414097
0.014445233009714445,0.002348344210628159,0.00041835578811371684,0.00041589241630243427
0.014723025952208953,0.0016098341866409892,0.0007035954106335434,0.0013282088722610956
0.015000818894703461,0.0012037459177664976,0.0004998404544245363,0.00040172286834109106
0.01527861183719797,0.0009579695179206594,0.00024296257356349802,0.0007894044344201668
0.01555640477969248,0.002625496114493483,0.0005657893682652798,0.00045806202032540674
0.01583419772218699,0.002732452045638955,0.0005768464619252578,0.0005801413551790158
0.016111990664681497,0.0012066200049043788,0.0012539075807012899,0.00013272266740200144
0.016389783607176005,0.0006656200920390717,9.972403871952641e-05,0.00010468641428993486
