주파수,진동X축,진동Y축,진동Z축
0.0,0.39726978998384493,0.5436510500807755,0.4476090468497578
0.0008077544426494346,0.0505979851981692,0.10011844882582763,0.050105722586417836
0.0016155088852988692,0.037881232136478364,0.06869520701751594,0.03375946317054299
0.002423263327948304,0.03248113299254811,0.052686917206952046,0.03735997982435483
0.0032310177705977385,0.007313368265459759,0.015255669726463332,0.016035535679904327
0.004038772213247173,0.002985787485501711,0.026608686645084204,0.007650096961738782
0.004846526655896608,0.007820600575147548,0.024630557763263342,0.03015446302664411
0.005654281098546043,0.005302595007371953,0.0065371486386428665,0.01850622817559442
0.006462035541195477,0.005630826068034571,0.031612587563908535,0.004698280222008387
0.007269789983844911,0.01896360368331053,0.02444507516986032,0.015037703824808927
0.008077544426494346,0.014104658418391086,0.023201103252634827,0.012491609468912923
0.008885298869143781,0.015133933047041451,0.01616580545475604,0.0103831715598779
0.009693053311793216,0.01674832645147706,0.01964762854855921,0.0033435753738155966
0.01050080775444265,0.01196404010645338,0.005970153811233422,0.004927656333936083
0.011308562197092085,0.008544956095688639,0.04471195126937667,0.017487353572619754
0.012116316639741519,0.03435495147902416,0.016523956374136076,0.011668955151904864
0.012924071082390954,0.026438811735429148,0.0231529560037936,0.002475706707774651
0.01373182552504039,0.016316629698786243,0.0025224742613084374,0.008585983064437419
0.014539579967689823,0.017460215761236124,0.04591692118328321,0.015344316425543581
0.015347334410339258,0.011304372286816959,0.002318580069171206,0.02104162122116766
0.01615508885298869,0.028183472562722668,0.017807550155392,0.0063670090633748365
0.016962843295638127,0.006854156254067358,0.014626211999371976,0.013298724936735696
0.017770597738287562,0.013884931711130689,0.027429756110667693,0.0063643134616005095
0.018578352180936997,0.0019458234170361545,0.016474556663848818,0.0182085403315814
0.019386106623586433,0.003489974743100734,0.019978109387623455,0.019062141426604184
0.020193861066235864,0.019090860852356235,0.011289479675213073,0.02984430771988222
0.0210016155088853,0.017840426835299825,0.020046133512509213,0.005961353229942424
0.021809369951534735,0.013615016496214317,0.011766220616604237,0.018269237840602123
0.02261712439418417,0.01779330737103847,0.017621447861802645,0.022023630219511772
0.023424878836833606,0.02538249811495404,0.0325995496027772,0.015992552749747733
0.024232633279483037,0.011299707160667196,0.005141962173853195,0.017875947467240076
0.025040387722132473,0.0047496498052274835,0.01446113805609125,0.013111169141896464
0.025848142164781908,0.011435186787979817,0.02072326685673066,0.0075390147097332775
0.026655896607431343,0.004817905618959349,0.011559800883260888,0.014955997005771752
0.02746365105008078,0.004458589753508568,0.004646181542491748,0.012708532191054922
0.02827140549273021,0.0035265963394777266,0.002287978705735972,0.012920555093452217
0.029079159935379646,0.020025028086288765,0.00234909790732081,0.014211952128449204
0.02988691437802908,0.015911076352526178,0.034514604060475566,0.014608940695396906
0.030694668820678516,0.01259320798945473,0.022061242687519345,0.016974440883925055
0.03150242326332795,0.006832666696751051,0.013242183150053887,0.010419951205303453
0.03231017770597738,0.009131694532452007,0.02673232611985684,0.018555659720847616
0.03311793214862682,0.00787101299535192,0.02940401357402211,0.0076265419912522414
0.033925686591276254,0.010076706576458896,0.005970871494452809,0.016471402815779045
0.034733441033925685,0.013643368671521428,0.011437551375222553,0.013865108927544103
0.035541195476575124,0.01194347379653511,0.008558651560838026,0.020372322988297376
0.036348949919224556,0.018218699515745465,0.023604870565782605,0.016598793151202426
0.037156704361873995,0.01903473973405153,0.020002465953274613,0.017382392953481
0.03796445880452343,0.017487559049603495,0.004951988377871372,0.008718812221550142
0.038772213247172865,0.013040261962280413,0.013555685053628898,0.006436492265700953
0.0395799676898223,0.011564849723902336,0.005324565186960916,0.01792603817410457
0.04038772213247173,0.014683024453025115,0.016255707747168495,0.007074235035678721
0.04119547657512117,0.012526169391830965,0.023433358923089346,0.013719815866887362
0.0420032310177706,0.004668882653520776,0.03542769639335096,0.025483265092255316
0.04281098546042004,0.011876248030881989,0.008644740029064398,0.01899015596460688
0.04361873990306947,0.01364183059863665,0.013116612809777788,0.015288123308914039
0.0444264943457189,0.014659504580927463,0.0156745809569898,0.024526473671923954
0.04523424878836834,0.015795487057953656,0.0073229834519387875,0.018079489548184557
0.04604200323101777,0.02188387122725813,0.02297052440937963,0.007233871166243781
0.04684975767366721,0.0015877567036341794,0.009758290916783048,0.01913426554748777
0.04765751211631664,0.00964033419846107,0.007138389507688046,0.013035302239004913
0.048465266558966075,0.017139521343938778,0.004741015197996176,0.003716845070812726
0.04927302100161551,0.009496952362449051,0.014866323609163267,0.007848892122302976
0.050080775444264945,0.0171168166595778,0.03494448478706766,0.007820201802352659
0.050888529886914384,0.007870598387746149,0.023152714414930595,0.01768368542315989
