주파수,진동X축,진동Y축,진동Z축
0.0,0.648611122,0.6089903469999999,0.39886412499999996
0.10871175265221192,0.007302129537043907,0.00307202947743886,0.009667536174130978
0.21742350530442384,0.020652024815473378,0.0038843149574118055,0.0037833044021358627
0.3261352579566358,0.010850136095084199,0.002148813187332745,0.006953512020070882
0.4348470106088477,0.01127274618946657,0.0035165383019928782,0.001803008037042852
0.5435587632610596,0.010043533130174174,0.0043288881550318835,0.004627509388202135
0.6522705159132716,0.01663341758141906,0.005320463956786419,0.009755647907571264
0.7609822685654835,0.010356243735426518,0.0019481659182139482,0.0042983064754252955
0.8696940212176953,0.01216396903380521,0.00153142308251164,0.004335054573135716
0.9784057738699072,0.006290433766840562,0.004373414376168803,0.009613721067448733
1.0871175265221191,0.011442471101941073,0.008984674437114145,0.008031421208826248
1.195829279174331,0.010851792010035227,0.004127184331500197,0.006355462187354447
1.3045410318265431,0.00453565333559473,0.005701880925974648,0.004697654892742343
1.413252784478755,0.02304631807620642,0.006231860836493757,0.005083401948727458
1.521964537130967,0.012955543178690734,0.01011955112208844,0.012783471582695272
1.6306762897831788,0.010177231515524314,0.0057464039464436975,0.006812353243561914
1.7393880424353907,0.011604053283128813,0.0035023665495576405,0.013291638991417463
1.8480997950876026,0.004940694484675268,0.00392802652729508,0.007805348637404282
1.9568115477398145,0.008690426051119773,0.006172406682113507,0.003152384260311001
2.0655233003920266,0.006806038592161312,0.003820378202479515,0.004022735094768264
2.1742350530442383,0.01356272316171997,0.009084078632524603,0.0020851652943227254
2.2829468056964504,0.0067510136419567995,0.004883858831858098,0.007756382874596799
2.391658558348662,0.003815194347929522,0.0013143683935754836,0.008302183035997527
2.500370311000874,0.009587970114390238,0.004752425339686239,0.004141349319363593
2.6090820636530863,0.0034029846211392194,0.007868461307230857,0.003773330650194462
2.717793816305298,0.010014959829090939,0.0031748431082851167,0.007406071985729045
2.82650556895751,0.010319596056382815,0.005964127022155077,0.0047655240277658245
2.9352173216097217,0.009067682435020964,0.002071503307893632,0.004901275438544965
3.043929074261934,0.011129176073376592,0.003735694663106318,0.006704199436585496
3.1526408269141455,0.003144331175595224,0.0062365297637977865,0.006746621764697866
3.2613525795663576,0.003655046005977817,0.0029731661584337355,0.006021821929828113
3.3700643322185693,0.008167274552796911,0.013769112277933173,0.0015726321921045036
3.4787760848707814,0.003413004483173112,0.003912444386914175,0.004019386498030312
3.5874878375229935,0.001803042973114321,0.003355390610601328,0.0070081811839121395
3.696199590175205,0.012150184928127817,0.004857352581552006,0.009329782577685805
3.8049113428274173,0.006119661177956634,0.003515411803556641,0.001844407815836164
3.913623095479629,0.014380912518544162,0.003556046594108998,0.011734263083018136
4.022334848131841,0.007131249425255074,0.01009396317053753,0.010624786518545395
4.131046600784053,0.010856598935184269,0.010126511005424917,0.006211279276292136
4.239758353436264,0.0037521320360818272,0.0027097592229026034,0.012003636883392838
4.3484701060884765,0.005864239606748772,0.004740185299903849,0.006702701167424933
4.457181858740689,0.0009862055424571436,0.004267593880336165,0.009227253790978563
4.565893611392901,0.001348037491725654,0.004181759694590104,0.004156234380308759
4.674605364045113,0.003633890370845231,0.007651588795358446,0.0023539556651087533
4.783317116697324,0.01525177989881749,0.004501555335098238,0.006119893677743842
4.892028869349536,0.003996055002268783,0.0058446265239276785,0.004783196355120344
5.000740622001748,0.0037775265269095995,0.0033039071774685403,0.0012087086067961422
5.10945237465396,0.005583554376901901,0.001921032045489555,0.001374351054306814
5.2181641273061725,0.017493504131504134,0.010860450923455339,0.005841285705278191
5.326875879958384,0.004785073080568619,0.005142995598930826,0.0003472518051990873
5.435587632610596,0.007986903171298765,0.00604853205833256,0.008020824723254858
5.544299385262808,0.012043012581626975,0.004290090017519132,0.010335911933131728
5.65301113791502,0.013439678535420493,0.006433090310694322,0.009796391387788093
5.761722890567231,0.013710998431269755,0.0058406956370147195,0.0020877108332289867
5.870434643219443,0.0009237404988109052,0.013348938418251929,0.0041667293064470085
5.9791463958716555,0.01544883528928589,0.0048901063885599515,0.0036524411058510334
6.087858148523868,0.016340384872189022,0.005777354742368432,0.0016403408782946567
6.19656990117608,0.004874707142086587,0.003650953992903734,0.005354165569175502
6.305281653828291,0.011061162610374538,0.008238436744773174,0.009021934779643172
6.413993406480503,0.009163215398621121,0.008380769927379319,0.011394449455590547
6.522705159132715,0.008134627451550362,0.003615862103869113,0.0092724166618312
6.631416911784927,0.0021987984176353105,0.0076061009751097405,0.002220207799492453
6.7401286644371385,0.008322772535616947,0.002844110657749796,0.002260451168081739
6.848840417089351,0.006342089009500671,0.008604962372327765,0.004457210553055814
6.957552169741563,0.0026933953087611056,0.004932496958127967,0.004557662688947736
7.066263922393775,0.0007395563717593816,0.008760003725973131,0.012405058255202798
7.174975675045987,0.006261503156409458,0.0043465694290778,0.01164381542306774
7.283687427698198,0.006604360389964529,0.0013822692772326088,0.004703870285873822
7.39239918035041,0.0034662884633023614,0.00490778914770048,0.009665371407117394
7.501110933002622,0.010336017311074296,0.004984932494786362,0.001444163566038408
7.6098226856548346,0.01279629549080077,0.005535230796022096,0.004427911686831554
7.718534438307046,0.007921515992142705,0.0012542327388727144,0.009954982111908423
7.827246190959258,0.005401020888173501,0.0043997240608217416,0.00836552688092849
7.93595794361147,0.00345453248792212,0.004903418277762084,0.005712812095001066
8.044669696263682,0.006855249570463998,0.00838885303866187,0.004026021668951499
8.153381448915894,0.007085126146405947,0.006468423294202103,0.009966213255082453
8.262093201568106,0.0046879897138111725,0.005736581535930992,0.002837179661998223
8.370804954220318,0.004466834104072404,0.003360627031523621,0.0013062024726794295
8.479516706872529,0.006818087763442615,0.010213270221570217,0.0018427313611644772
8.588228459524741,0.004753726518588544,0.003996114859816857,0.0024732739357043333
8.696940212176953,0.004387284618347575,0.002431579114103621,0.007997326544611185
8.805651964829165,0.010229386572173016,0.0036730019408631673,0.004464518741798569
8.914363717481377,0.004339248580181765,0.003525209463652389,0.010626588822382701
9.02307547013359,0.00269737721591358,0.016557396116075904,0.001231311574284378
9.131787222785801,0.004235638712637956,0.0020708412087193833,0.003925664267233373
9.240498975438014,0.00941826824854476,0.003652237997061754,0.00586526843030333
9.349210728090226,0.002087690110797452,0.0034732061511705973,0.004582597566575998
9.457922480742436,0.006341680257591614,0.006988790895602919,0.0060066570310060045
9.566634233394648,0.005295102637204327,0.0026011682554022927,0.010176714325677995
9.67534598604686,0.010795467023175912,0.0025149056956503225,0.005849373465519318
9.784057738699072,0.019651446643099563,0.004072847038565591,0.006438920013386493
9.892769491351284,0.008340727916111268,0.0034029639392478546,0.003703338404706012
10.001481244003497,0.014147145988585089,0.001522395239505053,0.011267329313184676
10.110192996655709,0.010424116509427601,0.007445572301550787,0.006392891489805347
10.21890474930792,0.01360968264138282,0.010123047721622053,0.003059165214796353
10.327616501960133,0.011718991384392228,0.003478365230790425,0.003093420615962453
10.436328254612345,0.013028093843409767,0.006284693877434809,0.011129372686529198
10.545040007264555,0.006884626879402827,0.0037182072390310058,0.008007748435793308
10.653751759916767,0.008220251043498985,0.001093783679873298,0.01024397022812811
10.76246351256898,0.005381018681240523,0.005397658528233311,0.009720667527093376
10.871175265221192,0.0034333261117411263,0.0060012145240979625,0.009847030237932534
10.979887017873404,0.0064666645210725284,0.008457467714892584,0.014005085277664189
11.088598770525616,0.00394803374668896,0.0020586506153890474,0.012630889028864141
11.197310523177828,0.015250806420295564,0.0017490635562832063,0.011313014699734131
11.30602227583004,0.008636421841212164,0.005078432740035986,0.008719681226883023
11.414734028482252,0.007043788668507314,0.00583782292337149,0.0022101360634796652
11.523445781134463,0.006315897865906747,0.0034050668662787423,0.003136192278101636
11.632157533786675,0.009625993626429482,0.0014134702277094034,0.0005559685906990187
11.740869286438887,0.00452508077250141,0.009830170506519435,0.006362178643043603
11.849581039091099,0.0061579265485656115,0.0047339771285041235,0.005161783822218368
11.958292791743311,0.00340977621334509,0.005266909276983818,0.0031457447538246596
12.067004544395523,0.007398486419032189,0.006768232229609932,0.003067382566262201
12.175716297047735,0.005129074954902577,0.007330953149818115,0.00277675511086322
12.284428049699947,0.0027368807630191883,0.012966617512001143,0.006835998962379851
12.39313980235216,0.004848982773836475,0.004480078622036106,0.010326030415819646
12.50185155500437,0.004068849958351086,0.0050901338742895715,0.009683791330677273
12.610563307656582,0.012714257636410525,0.0048899126821731155,0.0054878811104925014
12.719275060308794,0.008208585359679327,0.002584166201868922,0.0035966342244155786
12.827986812961006,0.006219640388127829,0.0002909505080196452,0.007190389498688947
12.936698565613218,0.0028099377329845617,0.005853313178951705,0.008138067138036498
13.04541031826543,0.011663286220896612,0.008564381372262375,0.0076034574659137565
13.154122070917643,0.006915314005261849,0.004410443957561732,0.0031932808759585645
13.262833823569855,0.011220079912267667,0.002898333407010098,0.006145826939656344
13.371545576222067,0.00393655845569206,0.003934306897262227,0.004327648652774433
13.480257328874277,0.013865324510092791,0.005698440987769523,0.005531086722419336
13.58896908152649,0.0055797716457904965,0.0050778586885152546,0.007226544995528783
13.697680834178701,0.01403444339707484,0.004082869334980516,0.004392727438695543
13.806392586830913,0.0029038595108702822,0.006109128066065613,0.007260912618647127
13.915104339483126,0.023700002751474814,0.004281068690570668,0.013820983567929122
14.023816092135338,0.01577624239694289,0.006533440674369164,0.0040741674766448365
14.13252784478755,0.013719189223757698,0.009803153450770187,0.01197349264992318
14.241239597439762,0.010593954925313885,0.004538106934737481,0.01073406473734964
14.349951350091974,0.000261551712270755,0.0038650426234862977,0.0037371238869651937
14.458663102744184,0.004556491501527903,0.005708307324590453,0.008008410022194925
14.567374855396396,0.008688242161409218,0.002809482296396604,0.008010290971269901
14.676086608048609,0.0019924425440982847,0.0021897415675137333,0.004724474960634316
14.78479836070082,0.008426794489061126,0.011322370847121588,0.007548910996324973
14.893510113353033,0.004883808126665699,0.0063610359115791595,0.004532498690049271
